File, AvgCyclomatic, AvgCyclomaticModified, AvgCyclomaticStrict, AvgEssential, AvgLine, AvgLineBlank, AvgLineCode, AvgLineComment, CountDeclClass, CountDeclClassMethod, CountDeclClassVariable, CountDeclExecutableUnit, CountDeclFunction, CountDeclInstanceMethod, CountDeclInstanceVariable, CountDeclMethod, CountDeclMethodDefault, CountDeclMethodPrivate, CountDeclMethodProtected, CountDeclMethodPublic, CountLine, CountLineBlank, CountLineCode, CountLineCodeDecl, CountLineCodeExe, CountLineComment, CountSemicolon, CountStmt, CountStmtDecl, CountStmtExe, MaxCyclomatic, MaxCyclomaticModified, MaxCyclomaticStrict, MaxEssential, MaxNesting, RatioCommentToCode, SumCyclomatic, SumCyclomaticModified, SumCyclomaticStrict, SumEssential,ChangeMetrics,ChurnMetrics,PreReleaseDefects,post_release_bugs,Authors,CatchAndDoNothing_AntiPattern,CatchAndReturnNull_AntiPattern,CatchQuantity,CatchRecoverability_AntiPattern,CatchSizeLOC,CatchSizeSLOC,DummyCatch_AntiPattern,IncompleteImplementation_AntiPattern,LogAndThrow_AntiPattern,OverCatch_AntiPattern,ThrowKitchenSink_AntiPattern
RpcConstants.java,1,1,1,1,3,0,2,1,1,0,8,1,1,1,0,1,0,1,0,0,56,8,18,16,9,30,12,14,14,0,1,1,1,1,0,1.67,1,1,1,1,4,7,0,0,7,21,0,0,0,0,0,49,0,1,61,665
RpcScheduler.java,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,29,2,4,3,0,23,2,3,3,0,0,0,0,0,0,5.75,0,0,0,0,0,1,0,1,1,21,0,0,0,0,0,49,0,1,61,665
RpcServerException.java,1,1,1,1,7,0,3,4,1,0,1,4,4,4,0,4,0,0,0,4,62,6,18,9,5,38,8,13,9,4,1,1,1,1,0,2.11,4,4,4,4,0,1,0,0,5,21,0,0,0,0,0,49,0,1,61,665
UserIdentityProvider.java,2,2,2,1,8,1,7,0,1,0,0,1,1,1,0,1,0,0,0,1,36,4,11,5,4,21,5,8,5,3,2,2,2,1,1,1.91,2,2,2,1,0,1,0,0,1,21,0,0,0,0,0,49,0,1,61,665
WeightedRoundRobinMultiplexer.java,1,1,1,1,14,1,8,5,1,0,2,6,6,6,4,6,0,4,0,2,148,24,64,27,34,67,36,48,25,23,4,4,4,1,1,1.05,11,11,11,6,0,2,0,0,1,21,0,0,0,0,0,49,0,1,61,665
DecayRpcScheduler.java,1,1,2,1,11,1,8,2,3,5,8,31,31,26,11,31,0,11,0,20,522,80,313,138,174,134,156,222,116,106,4,4,4,4,3,0.43,61,61,62,38,0,1,0,8,1,22,0,3,0,4,0,49,0,1,63,668
FairCallQueueMXBean.java,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,3,3,0,0,0,27,2,6,5,0,19,4,5,5,0,0,0,0,0,0,3.17,0,0,0,0,0,1,0,0,1,22,0,0,0,0,0,49,0,1,64,669
IpcException.java,1,1,1,1,3,0,3,0,1,0,1,1,1,1,1,1,0,0,0,1,34,4,9,6,2,21,5,7,6,1,1,1,1,1,0,2.33,1,1,1,1,0,1,0,1,1,22,0,0,0,0,0,49,0,1,64,669
ProtobufRpcEngine.java,1,1,1,1,10,0,8,1,10,3,2,41,43,40,12,43,8,6,0,29,645,73,467,224,221,114,193,271,150,121,14,14,14,1,2,0.24,71,70,71,41,9,3,3,4,28,22,0,5,0,9,0,49,0,1,66,671
RemoteException.java,1,1,1,1,8,0,6,2,1,1,1,9,9,8,2,9,0,1,0,8,121,14,67,23,35,40,32,49,22,27,5,5,5,5,2,0.6,15,15,15,13,0,1,0,0,8,22,0,2,0,1,2,49,0,1,61,666
RpcException.java,1,1,1,1,10,0,3,7,1,0,1,2,2,2,0,2,2,0,0,0,49,4,11,6,3,34,5,8,6,2,1,1,1,1,0,3.09,2,2,2,2,0,1,0,0,4,22,0,0,0,0,0,49,0,1,64,669
RpcInvocationHandler.java,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,36,4,7,6,0,25,5,6,6,0,0,0,0,0,0,3.57,0,0,0,0,0,1,0,0,1,22,0,0,0,0,0,49,0,1,66,671
RpcNoSuchMethodException.java,1,1,1,1,5,0,3,2,1,0,1,3,3,3,0,3,0,0,0,3,47,5,15,8,4,27,7,11,8,3,1,1,1,1,0,1.8,3,3,3,3,0,1,0,0,1,22,0,0,0,0,0,49,0,1,63,668
Schedulable.java,0,0,0,0,0,0,0,0,1,0,0,0,7,7,0,7,0,0,0,7,69,9.5,16.5,15.5,0,43,13,14,14,0,0,0,0,0,0,2.52,0,0,0,0,0,1,2,0,17,22,0,0,0,0,0,49,0,1,66,671
StandbyException.java,1,1,1,1,3,0,3,0,1,0,1,1,1,1,0,1,0,0,0,1,34,3,10,7,2,21,5,7,6,1,1,1,1,1,0,2.1,1,1,1,1,0,1,0,0,4,22,0,0,0,0,0,49,0,1,63,668
UnexpectedServerException.java,1,1,1,1,10,0,3,7,1,0,1,2,2,2,0,2,2,0,0,0,48,3,10,5,3,35,4,7,5,2,1,1,1,1,0,3.5,2,2,2,2,0,1,0,0,4,22,0,0,0,0,0,49,0,1,66,671
WritableRpcEngine.java,2,2,2,1,13,0,10,2,5,4,4,30,30,26,12,30,1,4,0,25,565,65,390,167,200,114,173,239,104,135,15,15,15,3,3,0.29,61,61,62,32,8,1,3,1,40,22,0,2,0,7,0,49,0,1,64,669
Client.java,4,4,4.5,1,37.5,3,27,6.5,5,5,6.5,48,48,43,42,48,11,14.5,1,21.5,1293,135,850.5,272.5,537.5,328.5,421,565.5,230,335.5,21,21,23.5,6,4,0.37,143,143,160,63,16,2,31,20,148,25,0,20,1,28,12,50,0,1,68,676
CompositeContext.java,2,2,2,1,8,0,7,0,2,1,4,14,14,13,3,14,1,1,2,10,200,21,159,67,66,20,56,101,53,48,4,4,6,1,3,0.13,33,33,35,14,2,1,0,0,7,25,0,5,0,6,0,57,0,1,71,690
ContextFactory.java,4,4,4,3.5,30,0,20.5,9,1,2,7.5,6.5,6.5,4.5,5,6.5,0,0.5,0.5,5.5,227,14.5,145.5,48.5,91.5,67,67.5,86,37,49,5.5,5.5,5.5,4,2.5,0.54,16.5,16.5,16.5,11.5,0,1,1,3,9,25,0,0,0,0,0,53,0,1,68,687
EventCounter.java,0.333333333,0.333333333,0.333333333,0.333333333,1.333333333,0,1.333333333,0,1.333333333,1.333333333,1.666666667,3,3,1.666666667,0.333333333,3,0,0.666666667,0,2.333333333,55.66666667,5.666666667,27.33333333,13.33333333,10,22.66666667,9.333333333,15,9.333333333,5.666666667,1.666666667,1.666666667,1.666666667,0.333333333,0.333333333,1.703333333,4.333333333,4.333333333,4.333333333,3,0,1,0,0,9,25,0,0,0,0,0,54,0,1,69,688
GangliaContext.java,2,2,2,1,13,0,11,1,1,0,16,12,12,12,11,12,0,1,7,4,273,33,199,85,118,44,120,150,74,76,5,5,5,3,2,0.22,28,28,29,14,39,1,1,0,13,25,0,1,0,1,0,54,0,1,69,688
GangliaContext31.java,4,4,4,2,45,6,34,14,1,0,1,2,2,2,1,2,0,0,1,1,139,21,84,27,58,53,56,68,25,43,6,6,6,4,2,0.63,9,9,9,5,31,1,0,0,6,25,0,1,0,2,0,54,0,1,69,688
GenericRefreshProtocolClientSideTranslatorPB.java,1,1,1,1,10,1,8,0,1,0,1,6,6,6,1,6,0,2,0,4,119,19,79,43,36,21,42,55,38,17,4,4,4,1,1,0.27,11,11,11,6,0,1,0,0,0,25,0,1,0,1,0,50,0,1,68,677
GenericRefreshProtocolPB.java,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37,3,17,16,0,17,7,8,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,25,0,0,0,0,0,50,0,1,68,677
GenericRefreshProtocolServerSideTranslatorPB.java,2,2,2,1,13,2,11,0,1,0,0,3,3,3,1,3,0,1,0,2,84,15,49,29,18,20,26,34,22,12,3,3,3,1,2,0.41,6,6,6,3,0,1,0,0,0,25,0,1,0,1,0,50,0,1,68,677
JMXJsonServlet.java,7,7,7,4,41,1,33,6,1,0,4,7,7,7,1,7,0,4,1,2,432,25,276,77,193,131,165,207,74,133,14,14,15,11,4,0.47,50,50,53,28,68,1,3,2,12,25,0,16,2,25,31,52,0,1,68,682
Log4Json.java,1,1,1,1,14,0,8,5,1,1,10,9,9,8,1,9,0,0,0,9,262,17,110,58,58,135,62,77,47,30,4,4,4,1,2,1.23,14,14,14,9,0,1,0,2,1,25,0,1,0,1,4,52,0,1,68,684
LogLevel.java,3,3,4,1,19,1,17,1,2,4,5,5,5,1,0,5,0,3,0,2,168,21,120,43,72,29,59,77,34,43,6,6,6,3,3,0.24,19,19,21,7,3,1,1,3,11,25,0,1,0,1,0,53,0,1,68,685
MetricsContext.java,0,0,0,0,0,0,0,0,1,0,1,0,11,11,0,11,1,0,0,10,122,16,24,23,1,82,19,20,20,0,0,0,0,0,0,3.42,0,0,0,0,0,1,1,0,6,25,0,0,0,0,0,53,0,1,68,685
MetricsServlet.java,2,2,2,1,16,0,14,1,2,0,0,7,7,7,2,7,2,1,0,4,183,17,128,51,64,38,67,98,50,48,7,7,7,1,5,0.3,19,19,19,7,0,1,2,0,9,25,0,0,0,0,0,53,0,1,68,685
MetricsUtil.java,1,1,1,1,11,0,7,4,1,4,1,5,5,1,0,5,0,2,0,3,104,10,49,21,21,45,23,32,17,15,3,3,3,1,2,0.92,8,8,8,5,0,1,0,0,5,25,0,2,0,4,0,53,0,1,69,688
MetricValue.java,1,1,1,1,3,0,3,0,1,0,2,4,4,4,2,4,0,0,0,4,57,10,24,14,7,23,12,17,12,5,1,1,1,1,0,0.96,4,4,4,4,0,1,0,0,5,25,0,0,0,0,0,54,0,1,69,688
NullContext.java,1,1,1,1,4,0,2,2,1,0,0,5,5,5,0,5,0,0,3,2,68,8,23,17,0,37,3,9,9,0,1,1,1,1,0,1.61,5,5,5,5,0,1,0,0,5,25,0,0,0,0,0,57,0,1,71,690
NullContextWithUpdateThread.java,1,1,1,1,4,0,2,2,1,0,1,5,5,5,0,5,0,0,3,2,76,10,27,19,3,39,7,13,11,2,1,1,1,1,0,1.44,5,5,5,5,0,1,0,0,6,25,0,0,0,0,0,54,0,1,69,688
OutputRecord.java,1,1,1,1,6,0,3,3,1,0,0,7,7,7,2,7,1,0,0,6,90,12,35,19,8,43,17,25,17,8,1,1,1,1,0,1.23,7,7,7,7,0,1,0,0,6,25,0,0,0,0,0,54,0,1,69,688
ProtocolInfo.java,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,2,2,0,0,0,39,3,8,7,0,30,5,6,6,0,0,0,0,0,0,3.75,0,0,0,0,0,2,0,0,1,25,0,0,0,0,0,50,0,1,68,676
ProtocolMetaInfoServerSideTranslatorPB.java,3,3,3,1,19,0,19,0,1,0,0,4,4,4,1,4,0,1,0,3,121,8,92,43,49,21,45,65,35,30,6,6,6,1,3,0.23,15,15,15,4,0,2,0,0,1,25,0,3,0,3,0,50,0,1,68,676
ProtocolProxy.java,3,3,3,1,17,0,13,4,1,0,0,4,4,4,5,4,0,1,0,3,117,8,65,25,36,45,31,44,21,23,6,6,6,3,2,0.69,12,12,12,6,0,1,0,0,9,25,0,2,1,2,0,50,0,1,68,677
RefreshCallQueueProtocolClientSideTranslatorPB.java,1,1,1,1,5,0,5,0,1,0,2,4,4,4,1,4,0,0,0,4,74,11,45,27,14,18,20,26,20,6,2,2,2,1,1,0.4,5,5,5,4,0,1,0,0,0,25,0,1,0,1,0,50,0,1,68,677
RefreshCallQueueProtocolPB.java,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37,3,17,16,0,17,7,8,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,25,0,0,0,0,0,50,0,1,68,677
RefreshCallQueueProtocolServerSideTranslatorPB.java,1,1,1,1,7,0,7,0,1,0,1,2,2,2,1,2,0,0,0,2,55,9,29,19,8,17,13,17,12,5,2,2,2,1,1,0.59,3,3,3,2,0,1,0,0,0,25,0,1,0,1,0,50,0,1,68,677
RefreshHandler.java,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,35,2,6,5,0,27,3,4,4,0,0,0,0,0,0,4.5,0,0,0,0,0,1,0,0,1,25,0,0,0,0,0,50,0,1,68,676
RefreshResponse.java,1,1,1,1,4,0,2,1,1,1,0,9,9,8,3,9,0,0,0,9,78,11,35,18,17,32,19,31,16,15,3,3,3,1,1,0.91,11,11,11,9,0,1,0,0,1,25,0,0,0,0,0,50,0,1,68,676
RetryCache.java,1,1,1,1,7,0,5,1,3,9,4,35,35,26,12,35,5,6,0,24,383,47,253,93,119,85,106,160,72,88,6,6,6,3,3,0.34,52,52,56,37,0,8,1,1,5,25,0,1,0,1,1,50,0,1,68,676
RetryCacheMetrics.java,1,1,1,1,4,0,3,1,1,1,1,9,9,8,5,9,1,0,0,8,94,14,50,29,14,30,28,39,27,12,2,2,2,1,1,0.6,10,10,10,9,0,2,1,0,1,25,0,0,0,0,0,50,0,1,68,677
RpcDetailedMetrics.java,1,1,1,1,5,0,3,2,1,1,1,6,6,5,3,6,1,0,0,5,80,10,35,23,10,35,21,28,21,7,1,1,1,1,0,1,6,6,6,6,0,1,0,1,6,25,0,0,0,0,0,50,0,1,68,677
RpcMetrics.java,1,1,1,1,7,0,5,2,1,1,1,14,14,13,14,14,1,0,0,13,195,19,111,56,43,65,59,82,52,30,3,3,4,1,2,0.59,20,20,21,14,0,1,1,3,12,25,0,0,0,0,0,50,0,1,68,677
RpcNoSuchProtocolException.java,1,1,1,1,5,0,3,2,1,0,1,3,3,3,0,3,0,0,0,3,46,4,15,8,4,27,7,11,8,3,1,1,1,1,0,1.8,3,3,3,3,0,1,0,0,1,25,0,0,0,0,0,50,0,1,68,676
Updater.java,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,38,5,8,7,0,25,4,5,5,0,0,0,0,0,0,3.13,0,0,0,0,0,1,0,0,5,25,0,0,0,0,0,53,0,1,68,685
Util.java,2.333333333,2.333333333,2.333333333,1,15.33333333,0.333333333,10,4.666666667,1.333333333,7,2.333333333,8.333333333,8.333333333,1.333333333,1,8.333333333,1.333333333,0.333333333,0,6.666666667,167.6666667,18.66666667,107.3333333,43,63.33333333,42,62.33333333,87,43,44,5.333333333,5.333333333,5.666666667,2.666666667,2.666666667,0.756666667,24,24,24.33333333,10.66666667,0,1,1,1,18,25,0,0,0,0,0,54,0,1,69,688
AbstractMetricsContext.java,1,1,1,1,10,0,7,3,5,0,3,34,35,35,7,35,4,7,10,14,481,45,292,112,146,145,126,208,114,94,6,6,6,6,3,0.5,65,65,67,41,12,1,1,0,7,26,0,3,1,2,0,59,0,1,71,690
MetricsBase.java,1,1,1,1,2,0,2,0,1,0,1,4,5,5,2,5,0,0,2,3,49,7,20,13,7,22,14,18,12,6,1,1,1,1,0,1.1,4,4,4,4,0,1,0,0,5,26,0,0,0,0,0,61,0,1,71,690
MetricsTimeVaryingInt.java,1,1,1,1,8,0,4,4,1,0,1,8,8,8,2,8,0,1,0,7,127,16,47,21,17,64,22,32,17,15,2,2,2,1,1,1.36,9,9,9,8,0,1,0,0,7,26,0,1,0,1,0,61,0,1,71,690
MetricsTimeVaryingLong.java,1,1,1,1,8,0,4,4,1,0,1,8,8,8,2,8,0,1,0,7,123,15,45,19,17,63,22,32,17,15,2,2,2,1,1,1.4,9,9,9,8,0,1,0,0,7,26,0,1,0,1,0,60,0,1,71,690
NoEmitMetricsContext.java,1,1,1,1,4,0,3,1,1,0,1,3,3,3,0,3,0,0,1,2,56,6,22,16,3,28,8,12,10,2,1,1,1,1,0,1.27,3,3,3,3,0,1,0,0,5,26,0,0,0,0,0,59,0,1,71,690
AbstractDNSToSwitchMapping.java,1,1,1,1,10,0,5,5,1,1,0,9,9,8,1,9,0,0,3,6,155,15,64,28,27,76,28,41,24,17,3,3,3,1,2,1.19,11,11,14,9,0,3,0,0,3,28,0,0,0,0,0,83,0,1,90,703
AbstractGangliaSink.java,2,1,2,1,10,0,7,2,3,0,14,17,13,17,21,17,3,2,6,6,314,33,181,76,109,105,103,133,69,64,9,6,11,1,3,0.58,34,31,37,17,2,1,0,0,6,28,0,2,0,3,0,80,0,1,88,701
AbstractMetric.java,1,1,1,1,4,0,4,0,1,0,0,7,10,10,1,10,0,0,2,8,92,14,42,20,14,36,18,27,18,9,2,2,3,1,1,0.86,8,8,9,7,0,1,0,0,3,28,0,0,0,0,0,66,0,1,74,693
AbstractMetricsRecord.java,1,1,2,1,7,0,7,0,1,0,0,3,3,3,0,3,0,0,0,3,54,7,29,9,16,18,9,14,9,5,2,2,6,1,1,0.62,4,4,8,3,0,1,0,0,3,28,0,0,0,0,0,72,0,1,77,695
AbstractPatternFilter.java,3,3,4,2,11,0,10,1,1,0,4,9,10,10,5,10,5,0,1,4,167,16,117,43,58,34,54,87,42,45,9,9,13,6,3,0.29,28,28,41,20,0,1,0,0,5,28,0,0,0,0,0,66,0,1,74,693
ConnectTimeoutException.java,1,1,1,1,3,0,3,0,1,0,1,1,1,1,0,1,0,0,0,1,37,4,12,9,2,21,6,8,7,1,1,1,1,1,0,1.75,1,1,1,1,0,1,1,0,1,28,0,0,0,0,0,83,0,1,90,703
Contracts.java,1,1,1,1,11,0,5,6,1,5,0,6,6,1,0,6,0,1,0,5,101,9,36,10,15,56,12,24,9,15,2,2,2,1,1,1.56,11,11,11,6,0,1,0,0,3,28,0,0,0,0,0,80,0,1,88,701
DefaultMetricsFactory.java,1,1,1,1,3,0,3,0,1,1,0,5,3,4,2,5,0,0,0,5,51,7,24,11,7,21,10,15,8,7,3,3,3,1,2,0.88,7,7,7,5,0,1,0,0,3,28,0,0,0,0,0,78,0,1,85,701
DefaultMetricsSystem.java,1,1,1,1,4,0,3,0,1,9,0,18,16,9,5,18,7,0,0,11,140,21,88,40,33,32,35,58,30,28,4,4,4,3,2,0.36,24,24,25,20,0,1,2,1,8,28,0,1,0,1,0,79,0,1,85,701
FileSink.java,2,2,2,1,9,0,9,0,1,0,1,4,4,4,1,4,0,0,0,4,91,8,63,29,29,20,38,48,25,23,3,3,3,1,1,0.32,8,8,8,4,2,1,1,0,7,28,0,1,0,1,0,79,0,1,85,701
GangliaConf.java,1,1,1,1,6,0,3,2,1,0,0,9,9,9,4,9,8,0,0,1,95,12,39,18,15,44,17,27,17,10,1,1,1,1,0,1.13,9,9,9,9,0,1,0,0,3,28,0,0,0,0,0,79,0,1,88,701
GangliaMetricVisitor.java,1,1,1,1,5,0,3,2,1,0,3,8,8,8,2,8,2,0,0,6,95,12,47,24,17,40,23,32,18,14,1,1,1,1,0,0.85,8,8,8,8,0,1,0,0,3,28,0,0,0,0,0,79,0,1,88,701
GangliaSink30.java,5,5,6,2,38,4,27,6,1,0,1,5,5,5,3,5,0,1,1,3,255,35,165,60,109,57,97,129,57,72,7,7,8,4,5,0.35,27,27,31,10,0,1,0,0,4,28,0,1,0,1,0,79,0,1,88,701
GangliaSink31.java,5,5,5,4,69,7,39,42,1,0,0,1,1,1,1,1,0,0,1,0,103,13,46,9,34,63,33,39,7,32,5,5,5,4,1,1.37,5,5,5,4,0,1,0,0,3,28,0,0,0,0,0,79,0,1,88,701
GlobFilter.java,1,1,1,1,4.5,0,3.5,1,1.5,0,0.5,3.5,3.5,3.5,1,3.5,1,0,0.5,2,61.5,7.5,26,14,7.5,28,11,16,11,5,1.5,1.5,1.5,1,0.5,1.28,4,4,4.5,3.5,0,1,1,0,10,28,0,0,0,0,0,66,0,1,74,693
GraphiteSink.java,2,2,2,1,11,0,10,0,2,0,5,11,11,11,7,11,0,1,0,10,205,26,151,53,83,28,71,104,49,55,6,6,6,1,2,0.19,29,29,31,11,2,6,1,0,6,28,0,6,0,10,1,79,0,1,88,701
Interns.java,1,1,1,1,5,0,4,1,8,3,7,16,15,16,7,19,1,0,11,7,165,22,100,39,50,45,50,68,44,24,3,3,3,1,1,0.45,20,20,22,16,0,1,0,0,3,28,0,0,0,0,0,78,0,1,83,699
JvmMetrics.java,2,1.5,2,1,12,0,11,0,1.5,2,2,10.5,9.5,8.5,8,10.5,1,5,0,4.5,193.5,20.5,147.5,68,88,26,91,112.5,61,51.5,9,6.5,9,3,2,0.175,22,19.5,22,13.5,0,1,0,4,16,28,0,0,0,0,0,80,0,1,88,701
JvmMetricsInfo.java,1,1,1,1,1,0,1,0,1,0,0,5,3,5,24,5,1,0,0,4,67,8,38,33,5,22,9,12,9,3,1,1,1,1,0,0.58,5,5,5,5,0,1,1,0,8,28,0,0,0,0,0,80,0,1,88,701
MBeanInfoBuilder.java,1,1,1,1,4,0,4,0,1,0,0,12,12,12,5,12,6,0,0,6,114,18,76,33,28,22,35,54,30,24,4,4,4,1,2,0.29,16,16,16,12,0,1,0,0,3,28,0,0,0,0,0,72,0,1,77,695
MBeans.java,3,3,3,1,18,0,14,3,1,3,1,3,3,0,0,3,0,1,0,2,98,7,59,23,33,32,32,41,20,21,4,4,4,3,2,0.54,9,9,9,5,0,1,1,0,6,28,0,4,0,4,0,83,0,1,90,703
MBeanUtil.java,3,3,3,1,16,0,12,4,1,3,0,3,3,0,0,3,0,1,0,2,90,8,47,20,24,35,22,30,16,14,4,4,4,3,1,0.74,9,9,9,5,0,1,0,0,5,28,0,5,0,3,2,64,0,1,73,692
MethodMetric.java,2,1,2,1,8,0,8,0,4,6,1,15,15,9,4,15,10,1,0,4,158,18,120,35,65,20,57,85,38,47,6,5,6,1,2,0.17,31,28,39,15,0,1,0,0,3,28,0,3,0,3,0,78,0,1,83,699
Metric.java,1,1,1,1,0,0,0,0,2,0,0,2,6,8,4,8,6,0,0,2,70,11,20,18,0,39,10,12,12,0,1,1,1,1,0,1.95,2,2,2,2,0,1,0,0,3,28,0,0,0,0,0,66,0,1,74,693
MetricCounterInt.java,1,1,1,1,3,0,3,0,1,0,0,4,4,4,1,4,1,0,0,3,48,7,24,14,5,17,11,16,11,5,1,1,1,1,0,0.71,4,4,4,4,0,1,0,0,3,28,0,0,0,0,0,72,0,1,77,695
MetricCounterLong.java,1,1,1,1,3,0,3,0,1,0,0,4,4,4,1,4,1,0,0,3,48,7,24,14,5,17,11,16,11,5,1,1,1,1,0,0.71,4,4,4,4,0,1,0,0,3,28,0,0,0,0,0,75,0,1,80,696
MetricGaugeDouble.java,1,1,1,1,3,0,3,0,1,0,0,4,4,4,1,4,1,0,0,3,48,7,24,14,5,17,11,16,11,5,1,1,1,1,0,0.71,4,4,4,4,0,1,0,0,3,28,0,0,0,0,0,75,0,1,80,696
MetricGaugeFloat.java,1,1,1,1,3,0,3,0,1,0,0,4,4,4,1,4,1,0,0,3,48,7,24,14,5,17,11,16,11,5,1,1,1,1,0,0.71,4,4,4,4,0,1,0,0,3,28,0,0,0,0,0,73,0,1,79,696
MetricGaugeInt.java,1,1,1,1,3,0,3,0,1,0,0,4,4,4,1,4,1,0,0,3,48,7,24,14,5,17,11,16,11,5,1,1,1,1,0,0.71,4,4,4,4,0,1,0,0,3,28,0,0,0,0,0,72,0,1,77,695
MetricGaugeLong.java,1,1,1,1,3,0,3,0,1,0,0,4,4,4,1,4,1,0,0,3,48,7,24,14,5,17,11,16,11,5,1,1,1,1,0,0.71,4,4,4,4,0,1,0,0,3,28,0,0,0,0,0,72,0,1,79,696
Metrics.java,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,3,3,0,0,0,50,7,14,13,0,29,7,8,8,0,0,0,0,0,0,2.07,0,0,0,0,0,1,0,0,3,28,0,0,0,0,0,66,0,1,74,693
MetricsAnnotations.java,1,1,1,1,6,0,4,2,1,2,0,2,2,0,0,2,0,0,0,2,45,4,16,9,4,25,6,9,7,2,1,1,1,1,0,1.56,2,2,2,2,0,1,0,0,3,28,0,0,0,0,0,78,0,1,83,699
MetricsBuffer.java,1,1,1,1,3,0,3,0,2,0,0,5,5,5,3,5,4,0,0,1,57,11,26,13,6,20,11,18,12,6,1,1,1,1,0,0.77,5,5,5,5,0,1,0,0,3,28,0,0,0,0,0,72,0,1,79,696
MetricsBufferBuilder.java,1,1,1,1,3,0,3,0,1,0,1,2,2,2,0,2,2,0,0,0,36,5,11,6,3,20,5,8,6,2,1,1,1,1,0,1.82,2,2,2,2,0,1,0,0,3,28,0,0,0,0,0,66,0,1,74,693
MetricsCache.java,1,1,1,1,9,0,5,3,3,0,3,13,13,13,5,13,0,0,1,12,199,21,108,53,48,70,53,80,49,31,6,6,6,1,2,0.65,22,22,23,13,0,1,0,0,4,28,0,0,0,0,0,80,0,1,88,701
MetricsCollector.java,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,2,0,0,0,2,43,4,9,8,0,30,5,6,6,0,0,0,0,0,0,3.33,0,0,0,0,0,1,0,0,3,28,0,0,0,0,0,66,0,1,74,693
MetricsCollectorImpl.java,1,1,1,1,4,0,4,0,1,0,0,7,7,7,3,7,2,0,0,5,84,13,54,33,20,17,27,39,25,14,3,3,3,1,2,0.31,10,10,11,7,2,1,0,0,6,28,0,0,0,0,0,72,0,1,77,695
MetricsConfig.java,2,2,2,1,11,0,9,1,3,4,26,17,17,13,1,17,11,0,0,6,286,28,215,97,130,46,125,168,97,71,8,8,8,5,3,0.21,42,42,43,28,2,1,1,1,10,28,0,4,0,5,0,72,0,1,79,696
MetricsConfigException.java,1,1,1,1,3,0,3,0,1,0,1,3,3,3,0,3,3,0,0,0,40,6,14,7,4,20,6,10,7,3,1,1,1,1,0,1.43,3,3,3,3,0,1,0,0,3,28,0,0,0,0,0,66,0,1,74,693
MetricsDynamicMBeanBase.java,3,3,4,2,16,1,14,0,1,0,5,9,9,9,5,9,0,2,1,6,228,28,164,56,101,37,83,121,48,73,13,13,14,10,2,0.23,34,34,40,20,0,1,1,0,8,28,0,1,0,1,0,66,0,1,74,693
MetricsException.java,1,1,1,1,6,0,2.5,3,1,0,1,2.5,2.5,2.5,0,2.5,0,0,0,2.5,51.5,6.5,15,9.5,3,30,6,9.5,7.5,2,1,1,1,1,0,2.01,2.5,2.5,2.5,2.5,0,1,1,0,10,28,0,0,0,0,0,66,0,1,74,693
MetricsFilter.java,1,1,2,1,8,0,3,5,1,0,0,1,4,4,0,4,0,0,0,4,61,8,13,10,1,40,7,9,8,1,1,1,2,1,0,3.08,1,1,2,1,0,1,1,0,5,28,0,0,0,0,0,66,0,1,74,693
MetricsInfo.java,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,2,2,0,0,0,39,4,9,8,0,26,5,6,6,0,0,0,0,0,0,2.89,0,0,0,0,0,1,0,0,3,28,0,0,0,0,0,66,0,1,74,693
MetricsInfoImpl.java,1,1,1,1,4,0,4,0,1,0,0,6,6,6,2,6,1,0,0,5,62,9,33,13,13,20,14,22,13,9,2,2,3,1,1,0.61,7,7,8,6,0,1,0,0,3,28,0,0,0,0,0,78,0,1,83,699
MetricsIntValue.java,1,1,1,1,10,0,5,5,1,0,1,5,5,5,2,5,0,0,0,5,103,13,38,16,15,52,19,27,14,13,3,3,3,1,2,1.37,7,7,7,5,0,1,0,0,7,28,0,1,0,1,0,65,0,1,73,692
MetricsLongValue.java,1,1,1,1,9,0,4,5,1,0,0,5,5,5,2,5,0,0,0,5,90,9,29,12,11,52,15,22,11,11,2,2,2,1,1,1.79,6,6,6,5,0,1,0,0,5,28,0,0,0,0,0,65,0,1,73,692
MetricsPlugin.java,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,36,3,9,8,0,24,5,6,6,0,0,0,0,0,0,2.67,0,0,0,0,0,1,0,0,3,28,0,0,0,0,0,66,0,1,74,693
