File, AvgCyclomatic, AvgCyclomaticModified, AvgCyclomaticStrict, AvgEssential, AvgLine, AvgLineBlank, AvgLineCode, AvgLineComment, CountDeclClass, CountDeclClassMethod, CountDeclClassVariable, CountDeclExecutableUnit, CountDeclFunction, CountDeclInstanceMethod, CountDeclInstanceVariable, CountDeclMethod, CountDeclMethodDefault, CountDeclMethodPrivate, CountDeclMethodProtected, CountDeclMethodPublic, CountLine, CountLineBlank, CountLineCode, CountLineCodeDecl, CountLineCodeExe, CountLineComment, CountSemicolon, CountStmt, CountStmtDecl, CountStmtExe, MaxCyclomatic, MaxCyclomaticModified, MaxCyclomaticStrict, MaxEssential, MaxNesting, RatioCommentToCode, SumCyclomatic, SumCyclomaticModified, SumCyclomaticStrict, SumEssential,ChangeMetrics,ChurnMetrics,PreReleaseDefects,post_release_bugs,Authors
TestYarnVersionInfo.java,1,1,1,1,22,4,10,8,1,0,0,1,1,1,0,1,0,0,0,1,55,8,19,9,8,28,13,15,8,7,1,1,1,1,0,1.47,1,1,1,1,0,1,1,0,4
TestYSCRecordFactory.java,2,2,2,1,11,1,10,0,1,0,0,1,1,1,0,1,0,0,0,1,45,7,21,13,7,17,13,16,12,4,2,2,2,1,1,0.81,2,2,2,1,0,2,1,0,1
TestYSCRPCFactories.java,1,1,1,1,12,0,11,0,2,0,0,5,5,5,0,5,0,2,0,3,120,20,81,39,41,19,46,56,33,23,3,3,3,1,2,0.23,8,8,8,5,0,2,1,0,1
TestZKClient.java,2,2,2,1,15,0,14,0,1,4,2,8,8,4,5,8,0,1,0,7,189,21,145,57,86,23,77,102,52,50,6,6,6,5,3,0.16,23,23,23,15,0,1,1,0,5
TestZKDelegationTokenSecretManager.java,2,2,2,1,20,1,17,1,2,0,4,12,12,12,1,12,0,2,2,8,325,41,248,97,165,37,160,185,74,111,4,4,4,1,2,0.15,24,24,24,12,275,4,0,2,4
TestZKFailoverController.java,1,1,1,1,23,2,15,5,2,0,4,22,22,22,2,22,0,1,1,20,613,93,389,93,275,132,225,267,68,199,2,2,2,1,2,0.34,26,26,26,22,10,7,2,2,7
TestZKFailoverControllerStress.java,1,1,1,1,13,0,9,3,2,0,2,7,7,7,4,7,0,0,0,7,159,18,94,46,49,47,54,69,39,30,3,3,3,1,2,0.5,13,13,13,7,0,5,0,0,5
TestZKRMStateStore.java,1,1,1,1,15,1,13,0,5,0,2,20,20,20,5,20,0,1,2,17,373,49,295,118,187,29,180,209,106,103,3,3,3,1,2,0.1,24,24,24,20,181,2,0,11,22
TestZKRMStateStorePerf.java,3,3,3,2,23,2,20,0,1,1,2,8,8,7,9,8,0,1,0,7,277,35,222,97,136,21,135,168,85,83,18,18,18,15,2,0.09,29,29,29,22,277,1,0,1,1
TestZKRMStateStoreZKClientConnections.java,1,1,1,1,17,1,15,0,5,0,6,13,13,13,6,13,0,0,0,13,324,40,258,112,164,27,154,181,88,93,3,3,3,1,2,0.1,23,23,23,13,33,9,1,1,9
TestZKSignerSecretProvider.java,2,2,2,1,37,1,34,1,1,0,0,6,6,6,1,6,0,1,0,5,270,19,228,74,190,26,172,191,69,122,7,7,7,1,2,0.11,15,15,15,6,0,1,0,2,1
TestZKUtil.java,1,1,1,1,8,0,7,0,1,1,3,10,10,9,0,10,0,1,0,9,144,20,106,54,59,20,59,72,40,32,2,2,2,1,1,0.19,12,12,12,10,0,2,0,0,1
TestZlibCompressorDecompressor.java,3,3,3,1,21,1,19,0,1,1,1,16,16,15,0,16,0,6,0,10,422,44,353,109,256,25,193,236,98,138,13,13,13,3,3,0.07,52,52,52,24,0,4,0,0,2
Text.java,2,1,2,1,11,0,8,3,4,15,9,44,44,29,2,44,0,2,2,40,683,67,425,149,260,206,202,290,110,180,19,14,27,8,5,0.48,96,86,108,64,2,1,2,1,22
TextInputFormat.java,1.5,1.5,1.5,1,8,0,7.5,0,1,0,0,2.5,2.5,2.5,0.5,2.5,0,0,1,1.5,68,8.5,38.5,26,11.5,21,20.5,26,19,7,2,2,2,1,1,0.545,4.5,4.5,4.5,2.5,0,1,0,0,9
TextInputWriter.java,1,1,1,1,7,0,7,0,1,0,0,4,4,4,2,4,0,0,1,3,75,10,44,21,20,21,27,34,18,16,3,3,3,1,1,0.48,6,6,6,4,0,1,0,0,5
TextOutputFormat.java,2,2,2.5,1,12,0,10.5,1,2,0,2.5,6,6,6,2,6,0,1,0,5,142,14.5,101.5,52,47,26,50.5,67,41.5,25.5,5,5,9,1,1,0.255,13.5,13.5,17.5,6,0,1,0,1,7
TextOutputReader.java,2,2,2,1,9,0,9,0,1,0,0,6,6,6,9,6,0,1,0,5,119,12,85,36,37,22,49,62,31,31,4,4,5,3,2,0.26,12,12,13,8,0,1,0,0,4
TextPage.java,1,1,1,1,3,0,3,0,1,0,0,2,2,2,0,2,0,0,2,0,34,5,12,7,2,17,5,8,6,2,1,1,1,1,0,1.42,2,2,2,2,0,1,0,0,3
TextSplitter.java,4,4,4,2,41,6,24,11,1,0,3,4,4,4,0,4,3,0,0,1,221,37,117,53,75,68,78,97,53,44,8,8,8,4,2,0.58,17,17,19,9,0,1,0,0,3
TextView.java,1,1,1,1,6,0,4,2,1,0,0,4,4,4,1,4,0,0,1,3,60,9,26,12,9,25,13,20,12,8,2,2,2,1,1,0.96,5,5,5,4,0,1,0,2,3
TextWriterImageVisitor.java,1,1,1,1,9,0,5,3,1,0,0,6,6,6,3,6,2,1,1,2,109,11,44,18,20,54,22,32,15,17,4,4,4,1,1,1.23,9,9,9,6,0,1,2,0,7
TFile.java,1,1,1,1,13,0,7,5,13,7,14,140,138,133,52,140,29,8,3,100,2362,213,1153,360,620,1006,534,801,304,497,7,7,8,6,3,0.87,249,249,258,166,2,1,3,1,13
TFileDumper.java,5,5,5,1,34,0,32,1,2,4,1,7,5,3,4,7,3,1,0,3,296,13,251,104,175,32,151,181,99,82,23,23,25,5,5,0.13,35,35,37,11,11,1,1,0,5
ThreadedMapBenchmark.java,2,2,2,1,24,2,20,2,3,2,5,8,6,6,10,8,0,1,0,7,291,38,202,78,141,57,134,153,65,88,7,7,9,1,2,0.28,19,19,21,8,0,1,0,1,4
ThreadUtil.java,3,3,3,1,19,0,12,7,1,1,1,1,1,0,0,1,0,0,0,1,49,5,20,11,9,24,9,13,9,4,3,3,3,1,2,1.2,3,3,3,1,0,2,0,3,2
ThrottledInputStream.java,1,1,1,1,8,0,6,1,1,0,1,12,12,12,5,12,0,1,0,11,168,20,100,37,52,48,43,64,30,34,3,3,3,1,2,0.48,20,20,20,12,10,5,1,1,5
Time.java,1,1,1,1,10,0,3,6,1,2,0,2,2,0,0,2,0,0,0,2,52,5,14,9,3,33,6,9,7,2,1,1,1,1,0,2.36,2,2,2,2,0,1,0,1,1
TimeBucketMetrics.java,1,1,1,1,8,0,5,3,1,0,0,5,5,5,3,5,4,1,0,0,81,8,34,11,14,39,18,29,14,15,3,3,3,3,2,1.15,9,9,9,7,0,1,0,0,1
TimedOutTestsListener.java,2,2,3,1,13,0,12,0,1,6,2,9,9,3,1,9,2,3,0,4,177,22,132,44,81,23,71,100,49,51,6,6,6,1,3,0.17,26,26,29,9,6,3,0,0,3
TimelineACLsManager.java,2,2,3,1,13,0,12,0,2,0,2,9,9,9,5,9,0,2,0,7,192,22,149,61,73,21,65,90,48,42,9,9,12,3,2,0.14,25,25,31,15,0,2,0,0,6
TimelineAuthenticationConsts.java,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,44,6,17,16,9,21,12,13,13,0,0,0,0,0,0,1.24,0,0,0,0,0,1,0,0,1
TimelineAuthenticationFilter.java,1,1,1,1,5,0,5,0,1,1,1,2,2,1,0,2,0,0,0,2,49,8,24,16,5,17,11,14,11,3,1,1,1,1,0,0.71,2,2,2,2,0,1,0,0,4
TimelineAuthenticationFilterInitializer.java,9,9,9,1,68,6,46,16,1,0,1,1,1,1,1,1,0,0,0,1,130,13,70,32,37,47,40,52,31,21,9,9,9,1,3,0.67,9,9,9,1,51,1,0,2,8
TimelineClient.java,1,1,1,1,3,0,3,0,1,1,0,2,7,6,0,7,0,0,1,6,135,11,43,38,3,81,21,24,22,2,1,1,1,1,0,1.88,2,2,2,2,0,3,0,1,7
TimelineClientImpl.java,2,2,2,1,16,0,14,1,13,6,8,32,34,28,11,34,1,8,1,24,645,55,536,205,304,57,245,322,163,159,15,15,16,5,4,0.11,77,77,82,47,212,8,0,7,22
TimelineDataManager.java,3,3,3,1,24,0,19,4,3,1,2,12,13,12,3,13,1,1,1,10,376,27,272,100,151,77,108,151,66,85,10,10,11,4,4,0.28,39,39,40,17,50,7,0,1,7
TimelineDelegationTokenIdentifier.java,1,1,1,1,7,0,6,1,2,0,1,7,7,7,0,7,0,0,0,7,108,15,69,36,25,24,28,39,23,16,2,2,2,1,1,0.35,9,9,9,7,0,3,0,0,3
TimelineDelegationTokenIdentifierData.java,1,1,1,1,4,0,4,0,1,0,0,6,6,6,1,6,0,0,0,6,63,10,36,22,10,17,17,24,17,7,1,1,1,1,0,0.47,6,6,6,6,63,1,0,1,1
TimelineDelegationTokenOperation.java,1,1,1,1,2,0,2,0,1,0,0,5,3,5,5,5,0,1,0,4,55,8,25,17,4,22,12,15,11,4,1,1,1,1,0,0.88,5,5,5,5,0,1,0,0,1
TimelineDelegationTokenResponse.java,1,1,1,1,3,0,2,0,1,0,0,5,5,5,2,5,0,0,0,5,63,12,31,21,4,20,13,19,15,4,1,1,1,1,0,0.65,5,5,5,5,0,1,0,0,1
TimelineDelegationTokenSecretManagerService.java,2,2,2,1,10,0,9,0,2,0,1,14,14,14,3,14,0,0,9,5,236,26,177,70,78,33,61,99,43,56,4,4,4,1,2,0.19,34,34,34,14,0,2,0,1,1
TimelineDelegationTokenSelector.java,6,6,7,4,20,0,20,0,1,0,1,1,1,1,0,1,0,0,0,1,62,7,38,19,14,17,16,24,14,10,6,6,7,4,2,0.45,6,6,7,4,0,1,0,0,1
TimelineDomain.java,1,1,1,1,7,0,2,4,1,0,0,15,15,15,7,15,0,0,0,15,194,21,71,41,14,102,28,44,30,14,1,1,1,1,0,1.44,15,15,15,15,0,1,0,0,1
TimelineDomains.java,1,1,1,1,7,0,2,4,1,0,0,5,5,5,1,5,0,0,0,5,86,12,31,21,5,43,14,20,16,4,1,1,1,1,0,1.39,5,5,5,5,0,1,0,0,1
TimelineEntities.java,1,1,1,1,7,0,2,4,1,0,0,5,5,5,1,5,0,0,0,5,88,13,32,22,5,43,14,20,16,4,1,1,1,1,0,1.34,5,5,5,5,0,1,0,0,1
TimelineEntity.java,2,2,2,1,11,0,6,4,1,0,0,31,31,31,8,31,0,0,0,31,468,39,250,91,130,179,99,169,67,102,25,25,25,25,2,0.72,76,76,79,58,0,3,0,0,3
TimelineEvent.java,1,1,1,1,8,0,4,3,1,0,0,13,13,13,3,13,0,0,0,13,183,22,89,40,36,72,37,59,29,30,7,7,8,6,1,0.81,23,23,25,20,0,2,0,0,1
TimelineEvents.java,1,1,1,1,7,0,2,4,2,0,0,14,14,14,4,14,0,0,0,14,189,26,71,42,15,92,26,42,29,13,1,1,1,1,0,1.3,14,14,14,14,0,1,0,0,1
TimelinePolicyProvider.java,1,1,1,1,7,0,7,0,1,0,0,1,1,1,0,1,0,0,0,1,44,5,19,12,5,20,8,10,9,1,1,1,1,1,0,1.05,1,1,1,1,0,1,0,0,1
TimelinePutResponse.java,1,1,1,1,8,0,3,5,2,0,6,11,11,11,4,11,0,0,0,11,198,25,68,44,18,105,30,43,32,11,1,1,1,1,0,1.54,11,11,11,11,0,3,0,0,3
TimelineReader.java,1,1,1,1,0,0,0,0,2,0,0,2,5,7,6,7,5,0,0,2,179,11,38,36,1,130,20,22,22,0,1,1,1,1,0,3.42,2,2,2,2,3,2,0,0,5
TimelineStateStore.java,1,1,1,1,5,0,3,2,2,0,0,8,17,17,3,17,0,0,3,14,193,22,63,45,11,108,32,42,34,8,1,1,1,1,0,1.71,8,8,8,8,193,1,0,0,1
TimelineStore.java,1,1,1,1,0,0,0,0,2,0,0,2,0,2,1,2,0,0,0,2,42,5,14,12,0,23,5,7,7,0,1,1,1,1,0,1.64,2,2,2,2,0,1,0,0,3
TimelineStoreTestUtils.java,1,1,1,1,30,3,26,1,1,6,4,28,28,22,39,28,0,3,16,9,991,121,821,190,645,49,535,582,154,428,6,6,6,1,3,0.06,42,42,42,28,36,3,1,1,10
TimelineUtils.java,1,1,1,1,13,0,8,5,1,4,1,4,4,0,0,4,0,0,0,4,108,10,55,28,21,43,25,32,21,11,2,2,2,1,1,0.78,6,6,6,4,0,1,0,1,3
TimelineWebServices.java,2,2,2,1,15,0,13,1,2,7,1,21,21,14,2,21,0,8,0,13,455,34,374,163,180,55,151,207,97,110,10,10,10,4,2,0.15,58,58,60,31,3,7,0,3,13
TimelineWriter.java,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,2,2,0,0,0,58,7,13,12,0,38,9,10,10,0,0,0,0,0,0,2.92,0,0,0,0,0,1,0,0,3
Timer.java,1,1,1,1,6.333333333,0,3,3.333333333,1,0.666666667,0,4,4,3.333333333,1,4,0.666666667,0.333333333,0,3,57,7.666666667,19.33333333,10.33333333,5.333333333,30,8.666666667,14,9.666666667,4.333333333,1.333333333,1.333333333,1.333333333,1,0.333333333,2.043333333,4.333333333,4.333333333,4.333333333,4,0,1,0,0,10
Times.java,2,2,2,2,8,0,8,0,2,3,2,4,4,1,0,4,0,0,1,3,77,8,48,17,26,21,21,30,16,14,6,6,7,5,2,0.44,10,10,11,8,3,1,1,0,8
TIPStatus.java,1,1,1,1,0,0,0,0,1,0,0,2,0,2,5,2,0,0,0,2,29,2,8,7,0,19,4,4,4,0,1,1,1,1,0,2.38,2,2,2,2,0,1,0,0,4
ToJSON.java,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,31,4,7,6,0,20,4,5,5,0,0,0,0,0,0,2.86,0,0,0,0,0,1,0,0,3
Token.java,1,1,1,1,10.33333333,0,6.666666667,3,1.666666667,2,1.333333333,12,14.66666667,12.66666667,4.333333333,14.66666667,0,2,0.333333333,12.33333333,210.6666667,22.33333333,111.6666667,51,46.66666667,76.66666667,52.33333333,73,35.66666667,37.33333333,2,2.333333333,3,2,1,1.366666667,17.33333333,17.66666667,19.33333333,13.66666667,0,1,3,4,27
TokenArgumentParam.java,1,1,2,1,5,0,3,2,1,0,3,2,2,2,0,2,0,0,0,2,44,4,13,8,5,27,6,9,7,2,2,2,3,1,0,2.08,3,3,4,2,0,3,0,0,2
TokenAspect.java,1,1,2,1,6,0,6,0,4,1,0,14,16,15,7,16,7,3,0,6,183,22,134,65,50,28,65,93,54,39,5,5,5,5,2,0.21,24,24,29,18,0,6,2,1,6
TokenCache.java,1,1,1,1,12,0,7,4,1,13,5,13,13,0,0,13,2,1,0,10,243,24,134,71,52,86,53,80,49,31,4,4,5,1,2,0.64,23,23,24,13,0,1,2,1,18
TokenComparator.java,3,3,3,1,16,3,13,0,1,0,0,1,1,1,0,1,0,0,0,1,49,7,18,8,9,24,8,12,7,5,3,3,3,1,2,1.33,3,3,3,1,0,1,0,0,6
TokenCounterMapper.java,2,2,2,1,8,0,8,0,1,0,1,1,1,1,1,1,0,0,0,1,49,6,23,17,6,20,13,16,13,3,2,2,2,1,1,0.87,2,2,2,1,0,1,0,0,3
TokenCountMapper.java,2,2,2,1,14,1,10,4,1,0,0,1,1,1,0,1,0,0,0,1,58,8,26,21,4,25,14,17,15,2,2,2,2,1,1,0.96,2,2,2,1,2,1,0,0,5
TokenIdentifier.java,2,2,2,1,13,0,7,6,1,0,0,2,4,4,1,4,0,0,0,4,84,9,32,19,10,43,19,24,17,7,2,2,2,1,1,1.34,4,4,4,2,0,1,1,0,8
TokenInfo.java,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,36,4,11,10,0,21,5,6,6,0,0,0,0,0,0,1.91,0,0,0,0,0,1,0,0,5
TokenKindParam.java,1,1,2,1,5,0,3,2,1,0,3,2,2,2,0,2,0,0,0,2,42,6,13,8,5,23,6,9,7,2,2,2,3,1,0,1.77,3,3,4,2,0,1,0,0,1
TokenMgrError.java,3,1,3,1,14,0,10,4,1,2,4,6,6,4,1,6,0,0,2,4,161,15,78,22,50,68,39,49,19,30,12,4,13,1,3,0.87,18,10,19,6,0,1,0,0,10
TokenPBImpl.java,2,2,2,1,6,0,6,0,1,0,0,19,19,19,5,19,0,3,2,14,192,25,150,51,75,17,69,105,38,67,4,4,4,3,1,0.11,40,40,41,25,0,2,0,0,6
TokenRenewer.java,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,4,0,0,0,4,69,8,18,17,0,43,10,11,11,0,0,0,0,0,0,2.39,0,0,0,0,0,1,0,0,1
TokenSelector.java,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,38,4,11,10,0,23,6,7,7,0,0,0,0,0,0,2.09,0,0,0,0,0,1,0,0,5
TokenServiceParam.java,1,1,2,1,5,0,3,2,1,0,3,2,2,2,0,2,0,0,0,2,44,7,14,9,5,23,7,10,8,2,2,2,3,1,0,1.64,3,3,4,2,0,1,0,0,1
Tool.java,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,84,3,9,8,0,72,5,6,6,0,0,0,0,0,0,8,0,0,0,0,0,1,1,1,7
ToolRunner.java,2,2,3,2,18,0,9,8,1,4,0,4,4,0,0,4,0,0,0,4,125,10,49,20,24,66,22,33,16,17,6,6,10,6,3,1.35,10,10,14,9,0,1,0,0,7
TopAuditLogger.java,2,2,2,1,11,0,11,0,1,0,1,3,3,3,1,3,0,0,0,3,82,10,51,21,25,21,29,36,17,19,4,4,4,1,2,0.41,6,6,6,3,82,2,0,1,2
TopConf.java,3,3,3,1,16,0,16,0,1,0,1,1,1,1,2,1,0,0,0,1,64,6,29,15,13,29,17,22,15,7,3,3,3,1,1,1,3,3,3,1,64,2,0,0,2
TopMetrics.java,1,1,1,1,9,0,7,1,1,1,1,6,6,5,1,6,0,1,0,5,131,11,68,35,30,52,39,51,34,17,2,2,2,1,1,0.76,9,9,9,6,131,2,0,0,2
TopologyBuilder.java,2,2,2,1,8,0,5,1,1,0,0,11,11,11,1,11,0,8,0,3,138,20,77,29,34,41,33,56,28,28,6,6,6,1,2,0.53,22,22,24,11,0,1,0,0,5
TotalHeapUsageEmulatorPlugin.java,1,1,2,1,11,0,8,2,3,0,8,10,13,13,8,13,0,0,2,11,267,35,128,64,63,105,59,79,48,31,5,5,8,1,4,0.82,18,18,21,10,0,1,3,1,8
TotalOrderPartitioner.java,1,1,1,1,8,0,5,3,5,2,2.5,13.5,14,12,6.5,14,4.5,2,0,7.5,241,21.5,130.5,63.5,55.5,91,64,89.5,53.5,36,4,4,5,3.5,1.5,0.975,23,22.5,24.5,16,2,1,0,0,10
Touchz.java,1,1,1,1,5,0,5,0,2,1,3,5,5,4,0,5,0,1,3,1,84,10,48,25,17,26,20,30,19,11,3,3,3,1,1,0.54,8,8,8,5,0,1,1,0,8
TraceAdmin.java,3,3,3,2,24,0,23,0,1,1,1,6,6,5,2,6,0,4,0,2,200,11,169,54,118,20,94,120,54,66,9,9,10,8,2,0.12,22,22,23,17,9,2,0,2,2
TraceAdminProtocol.java,0,0,0,0,0,0,0,0,1,0,1,0,3,3,0,3,0,0,0,3,69,6,24,23,1,39,15,16,16,0,0,0,0,0,0,1.63,0,0,0,0,0,1,0,0,1
TraceAdminProtocolPB.java,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38,3,18,17,0,17,8,9,9,0,0,0,0,0,0,0.94,0,0,0,0,0,1,0,0,1
TraceAdminProtocolServerSideTranslatorPB.java,1,1,1,1,9,0,9,0,1,0,0,7,7,7,1,7,0,0,0,7,118,10,91,48,33,17,38,53,32,21,3,3,3,1,2,0.19,13,13,13,7,0,1,0,0,1
TraceAdminProtocolTranslatorPB.java,1,1,1,1,8,0,8,0,1,0,0,6,6,6,1,6,0,0,0,6,105,9,79,45,30,17,37,51,34,17,3,3,3,1,2,0.22,11,11,11,6,0,1,0,0,1
TraceBuilder.java,4,4,4,1,28,3,21,3,3,2,2,8,8,6,8,8,4,1,0,3,315,43,221,81,128,51,112,155,74,81,13,13,14,6,7,0.23,34,34,37,13,0,1,0,0,6
TraceUtils.java,1,1,1,1,9,0,9,0,2,2,2,4,4,2,0,4,0,0,0,4,65,6,39,16,18,20,18,27,17,10,2,2,2,1,1,0.51,7,7,7,4,65,1,0,2,1
TrackingUriPlugin.java,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,46,6,13,12,0,27,8,9,9,0,0,0,0,0,0,2.08,0,0,0,0,0,1,0,0,1
TransferFsImage.java,3,3,3,1,23,1,19,2,3,17,11,21,21,4,3,21,5,8,0,8,623,72,471,177,293,81,221,307,145,162,21,21,24,4,5,0.17,76,76,82,28,26,1,7,0,35
TrApp.java,1,1,1,1,10,0,8,0,1,2,0,7,7,5,3,7,3,0,0,4,116,17,70,22,35,29,37,49,22,27,2,2,2,1,1,0.41,11,11,11,7,0,1,1,0,6
TrAppReduce.java,1,1,1,1,9,0,8,0,1,2,0,7,7,5,3,7,3,0,0,4,112,16,67,22,32,29,34,46,22,24,2,2,2,1,1,0.43,11,11,11,7,0,1,0,0,4
Trash.java,1,1,1,1,9,0,5,3,1,1,0,10,10,9,1,10,2,0,0,8,138,13,64,29,28,62,28,42,24,18,4,4,4,1,2,0.97,13,13,13,10,0,1,4,1,17
TrashPolicy.java,1,1,1,1,16,0,7,10,1,1,0,1,8,7,3,8,0,0,0,8,96,11,28,24,5,61,21,23,21,2,1,1,1,1,0,2.18,1,1,1,1,0,1,1,2,3
TrashPolicyDefault.java,3,3,3,2,15,1,13,1,2,0,7,15,15,15,5,15,1,5,0,9,331,46,253,84,148,45,120,174,71,103,12,12,12,9,5,0.18,48,48,49,37,0,1,4,8,13
TreePath.java,1,1,1,1,6,1,5,0,1,0,0,3,3,3,3,3,0,0,0,3,57,10,23,10,10,24,14,18,9,9,3,3,3,1,0,1.04,5,5,5,3,0,1,0,0,4
Truncate.java,3,3,3,1,12,0,11,0,1,1,3,5,5,4,3,5,0,1,3,1,117,13,81,28,46,23,38,54,22,32,5,5,5,4,3,0.28,16,16,16,8,117,1,0,0,1
TruncateOp.java,2,2,3,1,16,0,14,2,1,0,1,4,4,4,0,4,2,1,1,0,114,8,72,31,44,35,43,52,28,24,5,5,6,3,2,0.49,11,11,12,6,114,1,0,1,1
TrustedChannelResolver.java,1,1,1,1,7,0,3,3,1,1,0,5,5,4,1,5,0,0,0,5,81,9,30,17,8,42,13,19,14,5,1,1,1,1,0,1.4,5,5,5,5,0,1,0,0,1
TTConfig.java,0,0,0,0,0,0,0,0,1,0,34,0,0,0,0,0,0,0,0,0,109,4,75,74,34,30,38,39,39,0,0,0,0,0,0,0.4,0,0,0,0,0,1,0,0,3
TupleWritable.java,1.5,1.5,1.5,1,9,0,6,3,1.5,1,0,12,12,11,1.5,12,3,1,0,8,189.5,17.5,104.5,31.5,55.5,68,57,82,33.5,48.5,4.5,4.5,4.5,3.5,2,1.22,26,26,27,14.5,2,1,0,0,8
TwoColumnCssLayout.java,1,1,1,1,7,0,7,0,1,0,0,7,7,7,0,7,0,0,7,0,92,10,58,12,38,25,12,20,11,9,1,1,1,1,0,0.43,7,7,7,7,0,1,0,0,5
TwoColumnLayout.java,1,1,1,1,10,0,7,3,1,0,0,8,8,8,0,8,0,0,8,0,135,14,68,18,41,53,22,33,17,16,2,2,2,1,1,0.78,9,9,9,8,0,1,0,1,5
TwoDArrayWritable.java,2,2,2,1,7,0,7,0,1,0,0,7,7,7,2,7,0,0,0,7,98,13,65,23,32,24,45,62,27,35,6,6,6,1,3,0.37,17,17,17,7,0,1,0,0,6
Type.java,1,1,1,1,1,0,1,0,1,0,0,3,1,3,14,3,1,0,0,2,50,7,20,17,1,23,4,5,4,1,1,1,1,1,0,1.15,3,3,3,3,0,1,0,0,4
TypeConverter.java,3,2,3,1,12,0,12,0,1,34,2,34,34,0,0,34,0,2,0,32,527,47,460,146,289,22,208,292,127,165,11,5,11,8,3,0.05,105,69,105,41,3,1,4,1,27
TypedBytesInput.java,2,2,2,1,12,0,7,4,2,1,1,34,34,33,1,34,0,2,1,31,504,40,286,79,190,180,155,229,81,148,15,15,16,15,2,0.63,72,72,74,65,0,1,0,1,4
TypedBytesInputWriter.java,1,1,1,1,4,0,4,0,1,0,0,4,4,4,2,4,0,1,0,3,63,10,33,18,10,20,17,23,15,8,2,2,2,1,1,0.61,5,5,5,4,0,1,0,0,4
TypedBytesMapApp.java,1,1,1,1,8,0,7,0,1,1,0,3,3,2,1,3,0,0,0,3,59,11,31,16,14,19,19,26,17,9,3,3,3,1,2,0.61,5,5,5,3,0,1,0,0,4
TypedBytesOutput.java,1,1,1,1,10,0,4,5,2,1,1,26,26,25,1,26,0,2,1,23,332,32,142,43,72,158,67,111,44,67,12,12,12,1,1,1.11,40,40,40,26,0,1,0,1,4
TypedBytesOutputReader.java,1,1,1,1,6,0,6,0,1,0,0,5,5,5,5,5,0,0,0,5,80,11,49,23,18,20,26,34,17,17,2,2,2,1,1,0.41,7,7,7,5,0,1,0,0,4
TypedBytesRecordInput.java,1,1,1,1,3,0,3,0,3,2,1,24,24,22,2,24,0,3,1,20,159,31,90,36,34,38,41,67,36,31,1,1,1,1,0,0.42,24,24,24,24,0,1,0,1,4
TypedBytesRecordOutput.java,1,1,1,1,3,0,2,0,2,2,1,21,21,19,1,21,0,2,1,18,137,27,72,33,22,38,30,52,33,19,1,1,1,1,0,0.53,21,21,21,21,0,1,0,1,4
TypedBytesReduceApp.java,2,2,2,1,13,1,12,1,1,1,0,2,2,1,0,2,0,0,0,2,58,9,32,15,18,19,22,27,15,12,3,3,4,1,2,0.59,4,4,5,2,0,1,0,0,4
TypedBytesWritable.java,1,1,2,1,8,0,7,1,1,0,0,6,6,6,0,6,0,0,0,6,88,11,51,21,25,26,25,38,22,16,4,4,5,4,2,0.51,11,11,12,9,0,1,0,0,4
TypedBytesWritableInput.java,2,1,2,1,7,0,6,0,2,2,1,39,39,37,2,39,0,2,1,36,380,45,295,85,165,40,146,210,86,124,13,4,13,13,2,0.14,83,63,83,63,0,1,0,1,4
TypedBytesWritableOutput.java,1,1,1,1,5,0,5,0,2,2,1,24,24,22,1,24,0,2,1,21,222,30,152,56,74,41,79,125,59,66,16,16,16,1,1,0.27,42,42,42,24,0,1,0,1,4
TypeID.java,1,1,1,1,8,0,4,3,2,0,19,5,5,5,1,5,2,0,0,3,117,16,56,38,31,45,34,44,33,11,4,4,4,4,1,0.8,8,8,8,8,0,1,0,0,10
UmaskParser.java,1,1,1,1,11,0,5,5,1,0,2,2,2,2,1,2,0,0,0,2,64,6,23,14,7,37,11,15,10,5,2,2,2,1,1,1.61,3,3,3,2,0,1,2,1,6
UnderReplicatedBlocks.java,2,2,3,1,15,0,10,4,2,0,6,23,23,23,6,23,13,4,0,6,485,38,278,81,166,171,123,187,72,115,9,9,12,6,3,0.62,61,61,73,37,86,1,1,1,16
UnexpectedReplicaStateException.java,1,1,1,1,3,0,3,0,1,0,1,3,3,3,0,3,0,0,0,3,45,8,17,10,4,20,8,12,9,3,1,1,1,1,0,1.18,3,3,3,3,0,1,0,0,1
UnexpectedServerException.java,1,1,1,1,10,0,3,7,1,0,1,2,2,2,0,2,2,0,0,0,48,3,10,5,3,35,4,7,5,2,1,1,1,1,0,3.5,2,2,2,2,0,1,0,0,4
UniformSizeInputFormat.java,2,2,3,1,22,2,16,4,1,1,1,5,5,4,0,5,0,3,0,2,170,19,107,53,59,44,56,72,41,31,7,7,8,1,4,0.41,14,14,15,5,4,3,0,0,3
